cycle,branch,expression,forecastdate,seatprob_Dparty,seatprob_Rparty,seatsheld,simulations,timestamp,chamber_Dparty,chamber_Rparty
2020,Senate,_lite,10/2/20,,,93,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,92,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,91,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,90,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,9,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,89,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,88,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,87,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,86,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,85,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,84,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,83,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,82,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,81,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,80,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,8,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,79,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,78,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,77,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,76,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,75,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,74,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,73,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,72,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,71,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,70,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,7,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,69,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,68,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,67,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,66,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.000075,,65,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.000175,,64,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0007,,63,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0014,,62,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0042,.000075,61,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0074,.0003,60,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,6,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.01525,.00055,59,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.02475,.0018,58,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.039725,.003625,57,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.055825,.008,56,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.073175,.01565,55,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0923,.0278,54,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.104775,.043525,53,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.11095,.065625,52,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.1134,.08585,51,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.1031,.1031,50,40000,08:10:05  2 Oct 2020,.079425,.023675
2020,Senate,_lite,10/2/20,,,5,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.08585,.1134,49,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.065625,.11095,48,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.043525,.104775,47,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0278,.0923,46,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.01565,.073175,45,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.008,.055825,44,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.003625,.039725,43,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0018,.02475,42,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.00055,.01525,41,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.0003,.0074,40,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,4,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,.000075,.0042,39,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,.0014,38,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,.0007,37,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,.000175,36,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,.000075,35,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,34,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,33,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,32,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,31,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,30,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,3,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,29,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,28,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,27,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,26,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,25,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,24,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,23,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,22,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,21,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,20,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,2,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,19,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,18,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,17,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,16,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,15,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,14,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,13,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,12,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,11,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,100,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,10,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,1,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/2/20,,,0,40000,08:10:05  2 Oct 2020,,
2020,Senate,_lite,10/1/20,,,99,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,98,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,97,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,96,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,95,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,94,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,93,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,92,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,91,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,90,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,9,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,89,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,88,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,87,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,86,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,85,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,84,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,83,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,82,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,81,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,80,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,8,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,79,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,78,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,77,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,76,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,75,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,74,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,73,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,72,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,71,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,70,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,7,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,69,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,68,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,67,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,66,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0001,,65,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.000375,,64,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.000575,,63,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.00135,,62,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.00365,.00005,61,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.007725,.0003,60,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,6,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0149,.00055,59,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.02415,.00145,58,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.039975,.0036,57,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.053875,.0089,56,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0718,.01635,55,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0908,.029225,54,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.097475,.0491,53,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.1094,.070075,52,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.1127,.0881,51,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.10345,.10345,50,40000,08:12:03  1 Oct 2020,.077825,.025625
2020,Senate,_lite,10/1/20,,,5,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0881,.1127,49,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.070075,.1094,48,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0491,.097475,47,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.029225,.0908,46,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.01635,.0718,45,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0089,.053875,44,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0036,.039975,43,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.00145,.02415,42,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.00055,.0149,41,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.0003,.007725,40,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,4,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,.00005,.00365,39,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,.00135,38,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,.000575,37,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,.000375,36,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,.0001,35,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,34,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,33,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,32,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,31,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,30,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,3,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,29,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,28,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,27,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,26,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,25,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,24,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,23,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,22,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,21,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,20,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,2,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,19,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,18,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,17,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,16,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,15,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,14,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,13,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,12,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,11,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,100,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,10,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,1,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,10/1/20,,,0,40000,08:12:03  1 Oct 2020,,
2020,Senate,_lite,9/30/20,,,99,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,98,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,97,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,96,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,95,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,94,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,93,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,92,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,91,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,90,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,9,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,89,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,88,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,87,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,86,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,85,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,84,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,83,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,82,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,81,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,80,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,8,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,79,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,78,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,77,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,76,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,75,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,74,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,73,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,72,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,71,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,70,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,7,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,69,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,68,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,67,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,66,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.00005,,65,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.00015,,64,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.00035,,63,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0013,.000025,62,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.00405,.000075,61,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0081,.0001,60,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,6,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0162,.0006,59,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.026175,.001525,58,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0392,.003925,57,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.055425,.007875,56,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.07355,.01525,55,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0887,.028,54,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.10335,.043,53,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.11355,.0666,52,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.1106,.08875,51,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.103525,.103525,50,40000,07:38:16 30 Sep 2020,.077175,.02635
2020,Senate,_lite,9/30/20,,,5,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.08875,.1106,49,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0666,.11355,48,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.043,.10335,47,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.028,.0887,46,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.01525,.07355,45,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.007875,.055425,44,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.003925,.0392,43,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.001525,.026175,42,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0006,.0162,41,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.0001,.0081,40,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,4,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.000075,.00405,39,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,.000025,.0013,38,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,.00035,37,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,.00015,36,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,.00005,35,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,34,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,33,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,32,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,31,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,30,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,3,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,29,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,28,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,27,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,26,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,25,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,24,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,23,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,22,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,21,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,20,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,2,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,19,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,18,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,17,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,16,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,15,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,14,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,13,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,12,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,11,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,100,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,10,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,1,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/30/20,,,0,40000,07:38:16 30 Sep 2020,,
2020,Senate,_lite,9/29/20,,,99,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,98,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,97,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,96,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,95,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,94,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,93,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,92,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,91,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,90,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,9,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,89,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,88,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,87,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,86,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,85,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,84,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,83,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,82,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,81,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,80,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,8,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,79,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,78,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,77,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,76,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,75,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,74,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,73,40000,08:25:59 29 Sep 2020,,
2020,Senate,_lite,9/29/20,,,72,40000,08:25:59 29 Sep 2020,,
